        1148   85.1334610       2.52515769    
        1149   84.7000046       2.51395774    
        1150   84.2698975       2.50282192    
        1151   83.8430252       2.49174762    
        1152   83.4193573       2.48073554    
        1153   82.9989166       2.46978450    
        1154   82.5816345       2.45889401    
        1155   82.1674881       2.44806576    
        1156   81.7564621       2.43729663    
        1157   81.3485413       2.42658806    
        1158   80.9436340       2.41593862    
        1159   80.5418167       2.40534878    
        1160   80.1429596       2.39481664    
        1161   79.7471085       2.38434410    
        1162   79.3541718       2.37392855    
        1163   78.9641953       2.36357164    
        1164   78.5771027       2.35327148    
        1165   78.1928940       2.34302878    
        1166   77.8115234       2.33284211    
        1167   77.4329910       2.32271194    
        1168   77.0572433       2.31263733    
        1169   76.6842728       2.30261898    
        1170   76.3140411       2.29265523    
        1171   75.9465256       2.28274560    
        1172   75.5817337       2.27289176    
        1173   75.2196274       2.26309180    
        1174   74.8601227       2.25334477    
        1175   74.5032883       2.24365211    
        1176   74.1490479       2.23401213    
